Domain	Status	Genome ID	Genome Name	
Bacteria	Permanent Draft	2654587744	Salmonella enterica Paratyphi A 97 10913	
Bacteria	Permanent Draft	2654587802	Salmonella enterica Paratyphi A 05 6792	
Bacteria	Permanent Draft	2654587849	Salmonella enterica Paratyphi A A61-149	
Bacteria	Permanent Draft	2654587860	Salmonella enterica Paratyphi A A61-81	
Bacteria	Permanent Draft	2657244962	Citrobacter sp. MGH110	
Bacteria	Permanent Draft	2657244964	Salmonella enterica enterica sv. Typhimurium DT104 H29	
Bacteria	Permanent Draft	2657245001	Klebsiella pneumoniae CHS197	
Bacteria	Permanent Draft	2657245019	Yersinia enterocolitica H608/87	
Bacteria	Permanent Draft	2657245054	Klebsiella pneumoniae CHS117	
Bacteria	Permanent Draft	2657245080	Salmonella enterica enterica sv. Typhimurium DT104 V20	
Bacteria	Permanent Draft	2657245501	Klebsiella pneumoniae CHS136	
Bacteria	Permanent Draft	2657245512	Klebsiella oxytoca CHS143	
Bacteria	Permanent Draft	2657245580	Salmonella enterica enterica sv. Weltevreden 201100200	
Bacteria	Permanent Draft	2657245599	Salmonella enterica enterica sv. Typhimurium DT104 613sH113	
Bacteria	Permanent Draft	2657245647	Salmonella enterica diarizonae 50267	
Bacteria	Permanent Draft	2657245666	Salmonella enterica enterica sv. Typhimurium DT104 P252245	
Bacteria	Permanent Draft	2657245668	Yersinia enterocolitica YE04/02	
Bacteria	Permanent Draft	2660237977	Salmonella enterica enterica sv. Weltevreden 2012 4538	
Bacteria	Permanent Draft	2660237996	Salmonella enterica enterica sv. Typhimurium DT104 613sCH11	
Bacteria	Permanent Draft	2660238101	Salmonella enterica enterica sv. Typhimurium smonpas003168-1	
Bacteria	Permanent Draft	2660238164	Salmonella enterica enterica sv. Typhimurium DT104 H79	
Bacteria	Permanent Draft	2660238283	Salmonella enterica enterica sv. Typhimurium DT104 613sV95	
Bacteria	Permanent Draft	2660238291	Klebsiella pneumoniae MGH112	
Bacteria	Permanent Draft	2660238316	Yersinia enterocolitica YE205/02	
Bacteria	Permanent Draft	2660238369	Klebsiella pneumoniae CHS200	
Bacteria	Permanent Draft	2660238396	Salmonella enterica enterica serovar Bovismorbificans D993	
Bacteria	Permanent Draft	2660238419	Yersinia enterocolitica YE41/03	
Bacteria	Permanent Draft	2660238497	Klebsiella pneumoniae CHS198	
Bacteria	Permanent Draft	2660238516	Salmonella enterica enterica sv. Typhimurium DT104 613sCH1	
Bacteria	Permanent Draft	2660238522	Salmonella enterica enterica serovar Typhi C3495	
Bacteria	Permanent Draft	2660238568	Salmonella enterica enterica sv. Typhimurium DT104 613sH119	
Bacteria	Permanent Draft	2660238570	Salmonella enterica enterica sv. Typhimurium SALF-297-3	
Bacteria	Permanent Draft	2660238619	Klebsiella pneumoniae CHS92	
Bacteria	Permanent Draft	2660238627	Klebsiella pneumoniae S_KpVA-12	
